award_year,season,player,nationality,position,squad,league,nineties,tackles_won,interceptions,blocks,clearances,prog_passes,tackle_pct,aerial_win_pct,psxg_net,save_pct
2025,2425,Daniel Rodriguez,es ESP,FW,Barcelona,La Liga,0.4,0,0,0,0,2,,,,
2025,2425,Guido Rodríguez,ar ARG,MF,West Ham,Premier League,12.8,19,13,13,35,33,51.5,61.1,,
2025,2425,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,La Liga,1.6,2,1,0,0,13,0.0,40.0,,
2025,2425,Javi Rodríguez,es ESP,DF,Celta Vigo,La Liga,27.9,38,33,18,96,114,70.2,53.3,,
2025,2425,Jesus Rodríguez,es ESP,FW,Betis,La Liga,12.3,14,6,16,3,35,27.8,27.3,,
2025,2425,Kirian Rodríguez,es ESP,MF,Las Palmas,La Liga,19.5,17,10,15,21,128,51.2,43.3,,
2025,2425,Ricardo Rodríguez,ch SUI,DF,Betis,La Liga,14.2,15,8,8,51,63,65.4,61.4,,
2025,2425,Rodrygo,br BRA,"FW,MF",Real Madrid,La Liga,21.4,14,11,15,9,108,30.4,30.4,,
2025,2425,Mads Roerslev,dk DEN,DF,Brentford,Premier League,12.2,8,4,11,35,51,39.3,41.7,,
2025,2425,Mads Roerslev,dk DEN,DF,Wolfsburg,Bundesliga,3.3,9,5,6,16,13,66.7,22.2,,
2025,2425,Morgan Rogers,eng ENG,"FW,MF",Aston Villa,Premier League,34.6,22,6,45,20,123,51.1,20.0,,
2025,2425,Merlin Röhl,de GER,"MF,FW",Freiburg,Bundesliga,10.7,10,6,12,2,22,81.8,29.2,,
2025,2425,Alessio Romagnoli,it ITA,DF,Lazio,Serie A,29.7,29,26,7,118,90,81.5,64.1,,
2025,2425,Leo Román,es ESP,GK,Mallorca,La Liga,7.0,0,0,0,6,0,,,3.5,81.6
2025,2425,Carlos Romero,es ESP,DF,Espanyol,La Liga,28.4,47,30,34,102,64,54.9,36.8,,
2025,2425,Cristian Romero,ar ARG,DF,Tottenham,Premier League,15.7,29,21,7,57,71,70.0,60.3,,
2025,2425,Isaac Romero,es ESP,FW,Sevilla,La Liga,24.0,7,7,17,27,29,18.8,36.3,,
2025,2425,Luka Romero,ar ARG,"FW,MF",Alavés,La Liga,2.2,4,1,1,0,0,66.7,33.3,,
2025,2425,Oriol Romeu,es ESP,MF,Girona,La Liga,15.1,25,12,11,20,73,53.8,41.9,,
2025,2425,Valentin Rongier,fr FRA,"MF,DF",Marseille,Ligue 1,17.4,28,33,25,28,110,62.8,54.2,,
2025,2425,Marten de Roon,nl NED,"MF,DF",Atalanta,Serie A,34.0,48,47,17,67,242,45.5,61.3,,
2025,2425,Vitor Roque,br BRA,FW,Betis,La Liga,13.7,6,7,7,4,17,20.0,34.1,,
2025,2425,Pablo Rosario,do DOM,"MF,DF",Nice,Ligue 1,19.7,20,31,11,43,89,55.0,60.0,,
2025,2425,Lasse Rosenboom,de GER,DF,Holstein Kiel,Bundesliga,19.3,35,19,22,71,34,68.1,43.5,,
2025,2425,Max Rosenfelder,de GER,DF,Freiburg,Bundesliga,13.9,17,7,18,65,29,73.7,35.3,,
2025,2425,Valentin Rosier,fr FRA,DF,Leganés,La Liga,28.8,52,52,27,149,74,63.2,60.5,,
2025,2425,Tom Rothe,de GER,"DF,MF",Union Berlin,Bundesliga,18.6,28,18,36,57,50,56.9,49.4,,
2025,2425,Anthony Rouault,fr FRA,DF,Rennes,Ligue 1,10.8,8,8,7,65,36,100.0,65.1,,
2025,2425,Anthony Rouault,fr FRA,DF,Stuttgart,Bundesliga,13.5,11,19,3,63,52,66.7,61.1,,
2025,2425,Jonas Rouhi,se SWE,DF,Juventus,Serie A,2.3,1,3,6,2,9,0.0,0.0,,
2025,2425,Jérôme Roussillon,fr FRA,"DF,MF",Union Berlin,Bundesliga,1.5,0,2,3,7,11,0.0,50.0,,
2025,2425,Nicolò Rovella,it ITA,MF,Lazio,Serie A,30.2,50,47,11,46,159,51.9,36.7,,
2025,2425,Jon Rowe,eng ENG,"FW,MF",Marseille,Ligue 1,9.0,11,2,8,4,31,42.9,33.3,,
2025,2425,Amir Rrahmani,xk KVX,DF,Napoli,Serie A,37.8,31,27,11,179,188,64.0,69.3,,
2025,2425,Tommaso Rubino,it ITA,MF,Fiorentina,Serie A,0.1,0,0,0,0,1,0.0,,,
2025,2425,Antonio Rüdiger,de GER,DF,Real Madrid,La Liga,25.5,13,9,5,96,94,73.3,59.3,,
2025,2425,Matteo Ruggeri,it ITA,DF,Atalanta,Serie A,19.5,24,22,25,50,114,64.1,60.5,,
2025,2425,Aitor Ruibal,es ESP,"DF,FW",Betis,La Liga,14.6,23,14,14,40,50,53.2,35.0,,
2025,2425,Abel Ruiz,es ESP,FW,Girona,La Liga,15.0,2,5,5,7,23,40.0,32.1,,
2025,2425,Ferrán Ruiz,es ESP,MF,Girona,La Liga,0.2,0,1,0,0,1,,0.0,,
2025,2425,Fabián Ruiz Peña,es ESP,MF,Paris S-G,Ligue 1,21.4,24,16,27,27,205,44.7,38.5,,
2025,2425,Gerónimo Rulli,ar ARG,GK,Marseille,Ligue 1,34.0,3,1,0,25,1,50.0,87.5,2.5,67.4
2025,2425,Georginio Rutter,fr FRA,"MF,FW",Brighton,Premier League,18.4,15,10,14,13,67,38.9,35.2,,
2025,2425,Mathew Ryan,au AUS,GK,Lens,Ligue 1,14.0,0,1,0,2,0,50.0,100.0,2.5,75.8
2025,2425,Julian Ryerson,no NOR,DF,Dortmund,Bundesliga,25.1,30,22,31,26,92,56.8,30.3,,
2025,2425,Frederik Rønnow,dk DEN,GK,Union Berlin,Bundesliga,28.0,0,0,0,22,1,0.0,100.0,3.3,67.6
2025,2425,José Sá,pt POR,GK,Wolves,Premier League,29.0,2,0,1,15,2,100.0,91.7,-3.2,63.2
2025,2425,Elias Saad,tn TUN,"FW,MF",St. Pauli,Bundesliga,10.0,13,3,12,1,27,50.0,26.7,,
2025,2425,Youssouf Sabaly,sn SEN,DF,Betis,La Liga,17.6,25,13,20,40,62,75.0,40.9,,
2025,2425,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,Ligue 1,7.3,7,3,4,4,15,62.5,40.9,,
2025,2425,Stefano Sabelli,it ITA,DF,Genoa,Serie A,22.9,31,22,28,65,88,38.5,38.1,,
2025,2425,Marcel Sabitzer,at AUT,MF,Dortmund,Bundesliga,18.0,19,10,15,29,97,59.3,56.7,,
2025,2425,Falaye Sacko,ml MLI,DF,Montpellier,Ligue 1,13.7,8,13,14,21,59,47.4,36.4,,
2025,2425,Umar Sadiq,ng NGA,FW,Valencia,La Liga,9.2,5,1,5,7,7,66.7,54.8,,
2025,2425,Umar Sadiq,ng NGA,FW,Real Sociedad,La Liga,2.5,1,1,2,2,5,50.0,45.0,,
2025,2425,Alexis Saelemaekers,be BEL,"DF,FW",Roma,Serie A,15.4,20,9,20,8,53,51.4,72.7,,
2025,2425,Alexis Saelemaekers,be BEL,"DF,FW",Milan,Serie A,1.0,1,1,0,0,4,100.0,,,
2025,2425,Jorge Sáenz,es ESP,DF,Leganés,La Liga,18.8,23,25,2,161,36,55.0,51.9,,
2025,2425,Matvei Safonov,ru RUS,GK,Paris S-G,Ligue 1,9.8,0,1,1,3,0,,,-0.8,72.0
2025,2425,Modibo Sagnan,ml MLI,DF,Montpellier,Ligue 1,23.8,35,29,7,110,51,59.1,48.7,,
2025,2425,Richie Sagrado,be BEL,DF,Venezia,Serie A,1.6,2,3,1,4,2,100.0,100.0,,
2025,2425,Osame Sahraoui,ma MAR,"FW,MF",Lille,Ligue 1,14.4,9,7,23,8,89,37.5,0.0,,
2025,2425,Wesley Saïd,fr FRA,FW,Lens,Ligue 1,10.1,11,2,3,2,24,46.2,38.5,,
2025,2425,Théo Sainte-Luce,fr FRA,DF,Montpellier,Ligue 1,11.3,11,12,8,33,22,48.5,51.7,,
2025,2425,Bukayo Saka,eng ENG,"FW,MF",Arsenal,Premier League,19.2,15,3,21,8,70,54.2,33.3,,
2025,2425,Faik Sakar,de GER,MF,RB Leipzig,Bundesliga,0.0,0,0,0,0,0,,,,
2025,2425,Marco Sala,it ITA,DF,Como,Serie A,2.9,6,1,5,9,16,62.5,33.3,,
2025,2425,Marco Sala,it ITA,DF,Lecce,Serie A,0.8,0,0,0,0,6,0.0,0.0,,
2025,2425,Ibrahim Salah,ma MAR,FW,Brest,Ligue 1,4.0,2,2,7,0,7,16.7,25.0,,
2025,2425,Mohamed Salah,eg EGY,FW,Liverpool,Premier League,37.5,11,9,62,5,144,47.1,39.1,,
2025,2425,Anass Salah-Eddine,nl NED,DF,Roma,Serie A,1.7,1,1,4,2,2,,0.0,,
2025,2425,Amine Salama,fr FRA,FW,Reims,Ligue 1,4.1,2,1,4,0,9,0.0,40.0,,
2025,2425,Jan Salas,es ESP,"MF,FW",Mallorca,La Liga,0.5,1,0,0,0,4,100.0,100.0,,
2025,2425,Kike Salas,es ESP,DF,Sevilla,La Liga,24.9,28,32,16,146,59,58.7,70.0,,
2025,2425,Manolis Saliakas,gr GRE,"MF,DF",St. Pauli,Bundesliga,25.7,22,20,29,62,93,51.0,56.0,,
2025,2425,William Saliba,fr FRA,DF,Arsenal,Premier League,33.8,37,21,4,119,138,75.0,62.9,,
2025,2425,Mohammed Salisu,gh GHA,DF,Monaco,Ligue 1,11.4,18,16,7,54,68,81.3,66.0,,
2025,2425,Roland Sallai,hu HUN,"FW,MF",Freiburg,Bundesliga,0.5,1,1,0,0,3,,0.0,,
2025,2425,Yoann Salmier,gf GUF,DF,Le Havre,Ligue 1,8.9,7,10,4,59,24,76.9,64.5,,
2025,2425,Lazar Samardzic,rs SRB,MF,Atalanta,Serie A,13.0,15,2,8,6,92,48.0,14.8,,
2025,2425,Diadie Samassékou,ml MLI,MF,Hoffenheim,Bundesliga,3.2,5,5,1,5,11,50.0,33.3,,
2025,2425,Mama Samba Baldé,gw GNB,FW,Lyon,Ligue 1,0.4,2,1,0,1,1,,100.0,,
2025,2425,Mama Samba Baldé,gw GNB,FW,Brest,Ligue 1,12.8,9,6,11,14,22,21.4,41.7,,
2025,2425,Brice Samba,fr FRA,GK,Rennes,Ligue 1,17.0,1,0,0,12,1,50.0,100.0,2.2,70.1
2025,2425,Brice Samba,fr FRA,GK,Lens,Ligue 1,15.0,0,1,0,6,1,,,3.5,81.5
2025,2425,Albert Sambi Lokonga,be BEL,MF,Sevilla,La Liga,16.3,15,9,5,24,93,71.4,66.7,,
2025,2425,Junior Sambia,fr FRA,"DF,FW",Empoli,Serie A,4.3,10,2,4,5,21,100.0,50.0,,
2025,2425,Chuky san jose,es ESP,MF,Valladolid,La Liga,8.1,2,0,9,4,15,22.2,16.7,,
2025,2425,Antonio Sanabria,py PAR,FW,Torino,Serie A,14.6,3,1,2,13,18,25.0,31.0,,
2025,2425,Oihan Sancet,es ESP,MF,Athletic Club,La Liga,18.0,8,5,14,6,90,35.7,48.0,,
2025,2425,Alexis Sánchez,cl CHI,FW,Udinese,Serie A,4.9,1,4,4,1,19,14.3,14.3,,
2025,2425,Antonio Sánchez,es ESP,"MF,DF",Mallorca,La Liga,15.5,16,18,13,36,38,38.9,27.3,,
2025,2425,Iván Sánchez,es ESP,"MF,FW",Valladolid,La Liga,15.6,20,14,15,10,77,44.4,50.0,,
2025,2425,Javi Sánchez,es ESP,DF,Valladolid,La Liga,22.5,16,22,6,111,34,65.4,52.3,,
2025,2425,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,La Liga,19.1,34,17,31,19,68,59.3,50.0,,
2025,2425,Manu Sánchez,es ESP,DF,Alavés,La Liga,29.3,56,30,43,76,78,59.4,20.0,,
2025,2425,Robert Sánchez,es ESP,GK,Chelsea,Premier League,32.0,0,2,1,24,1,0.0,100.0,1.7,76.4
2025,2425,Jadon Sancho,eng ENG,FW,Chelsea,Premier League,19.6,7,2,24,8,90,41.7,35.3,,
2025,2425,Philipp Sander,de GER,MF,Gladbach,Bundesliga,15.6,17,23,15,44,60,43.5,62.7,,
2025,2425,James Sands,us USA,"MF,DF",St. Pauli,Bundesliga,5.0,6,5,5,8,16,100.0,68.0,,
2025,2425,Leroy Sané,de GER,FW,Bayern Munich,Bundesliga,18.2,15,7,28,3,64,52.2,53.8,,
2025,2425,Arouna Sangante,sn SEN,DF,Le Havre,Ligue 1,13.8,16,21,3,65,48,58.8,60.0,,
2025,2425,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,Premier League,6.6,14,6,9,13,27,47.1,50.0,,
2025,2425,Nhoa Sangui,fr FRA,"DF,MF",Reims,Ligue 1,12.9,9,8,15,23,45,75.0,33.3,,
2025,2425,Maroan Sannadi,ma MAR,FW,Athletic Club,La Liga,8.4,0,1,9,2,15,28.6,45.2,,
2025,2425,Kaishu Sano,jp JPN,MF,Mainz 05,Bundesliga,33.8,36,65,26,56,159,48.1,52.9,,
2025,2425,Morgan Sanson,fr FRA,MF,Nice,Ligue 1,2.6,3,4,2,2,13,33.3,33.3,,
2025,2425,Nicola Sansone,it ITA,"MF,FW",Lecce,Serie A,0.7,0,0,0,0,1,,0.0,,
2025,2425,Baptiste Santamaria,fr FRA,MF,Nice,Ligue 1,10.3,10,18,9,19,45,59.1,64.9,,
2025,2425,Baptiste Santamaria,fr FRA,MF,Rennes,Ligue 1,5.4,4,12,9,7,28,54.5,50.0,,
2025,2425,Jesús Santiago,es ESP,MF,Getafe,La Liga,4.1,8,1,3,3,16,50.0,16.7,,
2025,2425,Andrey Santos,br BRA,MF,Strasbourg,Ligue 1,31.7,74,32,23,67,149,58.6,60.7,,
2025,2425,Kauã Santos,br BRA,GK,Eint Frankfurt,Bundesliga,8.5,0,0,1,10,1,,100.0,3.3,76.1
2025,2425,Tiago Santos,pt POR,DF,Lille,Ligue 1,4.5,7,2,6,4,17,66.7,60.0,,
2025,2425,Pablo Sarabia,es ESP,"MF,FW",Wolves,Premier League,9.0,8,4,19,7,60,62.5,26.3,,
2025,2425,Jeremy Sarmiento,ec ECU,MF,Brighton,Premier League,0.1,0,0,0,0,0,,,,
2025,2425,Amin Sarr,se SWE,FW,Hellas Verona,Serie A,21.2,12,3,16,14,41,50.0,41.7,,
2025,2425,Ismaila Sarr,sn SEN,MF,Crystal Palace,Premier League,30.1,10,9,26,40,85,32.0,41.6,,
2025,2425,Malang Sarr,fr FRA,DF,Lens,Ligue 1,15.4,13,22,11,63,54,59.3,78.3,,
2025,2425,Mamadou Sarr,fr FRA,DF,Strasbourg,Ligue 1,26.3,21,25,13,117,52,66.7,50.8,,
2025,2425,Martin Satriano,uy URU,"FW,DF",Lens,Ligue 1,1.0,1,0,2,2,2,100.0,50.0,,
2025,2425,Razvan Sava,ro ROU,GK,Udinese,Serie A,12.0,0,0,1,6,0,,0.0,0.5,74.5
2025,2425,Téji Savanier,fr FRA,MF,Montpellier,Ligue 1,26.3,25,15,27,21,183,41.9,43.9,,
2025,2425,Sávio,br BRA,"FW,MF",Manchester City,Premier League,19.6,17,6,33,9,67,52.6,33.3,,
2025,2425,Nicolò Savona,it ITA,DF,Juventus,Serie A,19.2,13,11,14,38,59,52.0,33.3,,
2025,2425,Saba Sazonov,ge GEO,DF,Torino,Serie A,0.0,0,0,0,0,0,,,,
2025,2425,Joe Scally,us USA,DF,Gladbach,Bundesliga,28.6,32,16,34,86,68,58.7,46.2,,
2025,2425,Giorgio Scalvini,it ITA,DF,Atalanta,Serie A,3.0,4,4,3,7,20,55.6,57.1,,
2025,2425,Gianluca Scamacca,it ITA,FW,Atalanta,Serie A,0.1,0,0,0,0,0,,,,
2025,2425,Oliver Scarles,eng ENG,"DF,FW",West Ham,Premier League,7.4,11,11,5,26,22,63.6,50.0,,
2025,2425,Dane Scarlett,eng ENG,"FW,MF",Tottenham,Premier League,0.4,0,0,1,1,1,,100.0,,
2025,2425,Kevin Schade,de GER,FW,Brentford,Premier League,25.5,25,5,20,34,38,56.5,52.9,,
2025,2425,András Schäfer,hu HUN,MF,Union Berlin,Bundesliga,17.0,26,22,19,36,55,61.0,59.6,,
2025,2425,Fabian Schär,ch SUI,DF,Newcastle Utd,Premier League,32.6,21,45,8,138,118,40.0,44.1,,
2025,2425,Patrik Schick,cz CZE,FW,Leverkusen,Bundesliga,18.7,5,4,9,17,21,20.0,45.0,,
2025,2425,Stefan Schimmer,de GER,"FW,MF",Heidenheim,Bundesliga,2.7,0,0,4,4,3,50.0,16.7,,
2025,2425,Joël Schingtienne,be BEL,DF,Venezia,Serie A,12.5,16,14,4,25,28,63.2,22.2,,
2025,2425,Xaver Schlager,at AUT,MF,RB Leipzig,Bundesliga,2.0,2,0,0,3,6,42.9,0.0,,
2025,2425,Keven Schlotterbeck,de GER,DF,Augsburg,Bundesliga,14.4,17,15,3,73,59,75.0,69.0,,
2025,2425,Nico Schlotterbeck,de GER,DF,Dortmund,Bundesliga,22.0,24,22,22,79,195,60.0,65.8,,
2025,2425,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,Premier League,1.1,0,0,0,2,5,0.0,42.9,,
2025,2425,Romano Schmid,at AUT,MF,Werder Bremen,Bundesliga,31.5,25,11,39,9,279,47.1,45.1,,
2025,2425,Niklas Schmidt,de GER,MF,Toulouse,Ligue 1,2.3,4,1,4,4,23,57.1,50.0,,
2025,2425,Jan Schöppner,de GER,MF,Heidenheim,Bundesliga,29.8,30,43,26,95,107,34.5,48.7,,
2025,2425,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,Bundesliga,3.4,5,0,0,17,11,25.0,33.3,,
2025,2425,Alexander Schwolow,de GER,GK,Union Berlin,Bundesliga,6.0,0,0,1,2,0,,100.0,-3.3,57.1
2025,2425,Léo Scienza,br BRA,"FW,MF",Heidenheim,Bundesliga,12.8,12,5,13,9,30,38.9,18.8,,
2025,2425,Alex Scott,eng ENG,MF,Bournemouth,Premier League,8.4,14,10,6,15,52,45.2,50.0,,
2025,2425,Simone Scuffet,it ITA,GK,Cagliari,Serie A,13.0,0,0,0,8,0,0.0,75.0,-2.6,67.9
2025,2425,Simone Scuffet,it ITA,GK,Napoli,Serie A,1.0,0,0,0,2,0,,100.0,0.6,75.0
2025,2425,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,Ligue 1,2.1,2,0,3,4,3,66.7,50.0,,
2025,2425,Aleksandar Sedlar,rs SRB,DF,Alavés,La Liga,6.6,10,10,1,24,12,80.0,60.0,,
2025,2425,Jacopo Seghetti,it ITA,GK,Empoli,Serie A,1.0,0,0,0,0,0,,,-1.1,50.0
2025,2425,Alidu Seidu,gh GHA,DF,Rennes,Ligue 1,8.9,18,14,7,17,41,80.0,45.0,,
2025,2425,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,Bundesliga,23.2,31,31,21,76,140,50.0,41.4,,
2025,2425,Hiroki Sekine,jp JPN,DF,Reims,Ligue 1,9.9,7,5,15,51,39,41.2,50.0,,
2025,2425,Matz Sels,be BEL,GK,Nott'ham Forest,Premier League,38.0,1,0,0,26,2,100.0,88.2,3.1,73.9
2025,2425,Nélson Semedo,pt POR,DF,Wolves,Premier League,32.1,36,23,36,104,80,59.6,40.0,,
2025,2425,Antoine Semenyo,gh GHA,FW,Bournemouth,Premier League,35.6,35,11,40,39,109,37.2,46.5,,
2025,2425,Marvin Senaya,tg TOG,DF,Strasbourg,Ligue 1,2.5,3,7,4,12,5,50.0,50.0,,
2025,2425,Marcos Senesi,ar ARG,DF,Bournemouth,Premier League,12.3,21,14,1,58,62,45.2,52.5,,
2025,2425,Stefano Sensi,it ITA,MF,Monza,Serie A,3.0,5,3,1,3,38,83.3,40.0,,
2025,2425,Suat Serdar,de GER,MF,Hellas Verona,Serie A,15.3,22,8,19,21,56,38.5,50.0,,
2025,2425,Sergi,es ESP,DF,Leganés,La Liga,32.9,29,39,8,185,77,56.3,52.1,,
2025,2425,Nicolás Serrano,es ESP,FW,Athletic Club,La Liga,1.2,1,1,0,1,4,33.3,0.0,,
2025,2425,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,Bundesliga,26.4,3,5,26,20,46,27.3,58.8,,
2025,2425,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,Premier League,6.4,13,3,9,18,22,45.0,42.1,,
2025,2425,Stephan El Shaarawy,it ITA,"DF,MF",Roma,Serie A,12.2,12,10,12,13,49,50.0,20.8,,
2025,2425,Luke Shaw,eng ENG,DF,Manchester Utd,Premier League,3.9,3,2,6,7,24,100.0,60.0,,
2025,2425,Alen Sherri,al ALB,GK,Cagliari,Serie A,6.9,0,1,0,1,0,50.0,,-0.1,64.5
2025,2425,Eldor Shomurodov,uz UZB,"FW,MF",Roma,Serie A,12.2,6,3,14,5,21,50.0,40.6,,
2025,2425,Djibril Sidibé,fr FRA,DF,Toulouse,Ligue 1,23.3,36,20,16,64,121,62.0,63.0,,
2025,2425,Armindo Sieb,de GER,"FW,MF",Mainz 05,Bundesliga,8.5,4,1,6,7,18,30.0,37.5,,
2025,2425,Benjamin Siegrist,ch SUI,GK,Genoa,Serie A,1.7,0,1,0,1,0,,,0.4,83.3
2025,2425,Vincent Sierro,ch SUI,MF,Toulouse,Ligue 1,26.7,27,16,18,44,147,48.2,47.0,,
2025,2425,Tim Siersleben,de GER,DF,Heidenheim,Bundesliga,13.1,14,20,7,66,31,41.2,48.8,,
2025,2425,Zain Silcott-Duberry,ms MSR,FW,Bournemouth,Premier League,0.0,1,0,1,0,0,100.0,0.0,,
2025,2425,Kiliann Sildillia,fr FRA,DF,Freiburg,Bundesliga,8.9,10,11,13,38,29,53.8,48.8,,
2025,2425,André Silva,pt POR,FW,Werder Bremen,Bundesliga,4.2,2,0,8,3,10,0.0,50.0,,
2025,2425,André Silva,pt POR,"FW,MF",RB Leipzig,Bundesliga,1.5,1,1,4,2,4,0.0,16.7,,
2025,2425,Bernardo Silva,pt POR,"MF,FW",Manchester City,Premier League,29.7,37,23,35,32,134,44.6,33.3,,
2025,2425,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,Ligue 1,21.4,26,22,37,59,102,52.3,44.8,,
2025,2425,Fábio Silva,pt POR,FW,Las Palmas,La Liga,20.7,7,4,24,27,26,28.6,49.5,,
2025,2425,Jota Silva,pt POR,"FW,MF",Nott'ham Forest,Premier League,9.5,14,12,12,17,18,22.2,41.2,,
2025,2425,Eric da Silva Moreira,de GER,"MF,DF",Nott'ham Forest,Premier League,0.3,2,1,0,0,0,33.3,,,
2025,2425,Rui Silva,pt POR,GK,Betis,La Liga,15.0,0,0,0,7,0,0.0,100.0,1.4,72.2
2025,2425,Marco Silvestri,it ITA,GK,Empoli,Serie A,5.0,0,0,0,3,0,0.0,100.0,-2.0,59.3
2025,2425,Abdallah Sima,sn SEN,"FW,MF",Brest,Ligue 1,13.8,11,1,15,9,24,36.4,48.2,,
2025,2425,Mohamed Simakan,fr FRA,DF,RB Leipzig,Bundesliga,0.6,0,2,1,0,7,,75.0,,
2025,2425,Giovanni Simeone,ar ARG,FW,Napoli,Serie A,4.7,0,1,6,6,7,16.7,19.0,,
2025,2425,Giuliano Simeone,ar ARG,MF,Atlético Madrid,La Liga,21.4,13,14,40,22,49,50.0,32.4,,
2025,2425,Moses Simon,ng NGA,"FW,MF",Nantes,Ligue 1,29.0,14,12,48,13,59,31.8,20.8,,
2025,2425,Unai Simón,es ESP,GK,Athletic Club,La Liga,21.0,0,1,0,14,0,,100.0,2.3,79.0
2025,2425,Xavi Simons,nl NED,MF,RB Leipzig,Bundesliga,23.9,21,12,25,19,140,46.2,42.2,,
2025,2425,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,Premier League,1.1,0,0,0,2,3,0.0,25.0,,
2025,2425,Danel Sinani,lu LUX,"FW,MF",St. Pauli,Bundesliga,13.9,11,1,12,13,60,42.9,23.8,,
2025,2425,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,Ligue 1,25.5,20,13,26,38,62,47.8,29.7,,
2025,2425,Wilfried Singo,ci CIV,DF,Monaco,Ligue 1,23.3,23,43,8,110,118,71.4,63.8,,
2025,2425,Luis Sinisterra,co COL,"FW,MF",Bournemouth,Premier League,2.6,2,1,4,8,6,0.0,30.0,,
2025,2425,Daley Sinkgraven,nl NED,DF,Las Palmas,La Liga,1.0,1,1,1,2,3,33.3,100.0,,
2025,2425,Tobias Sippel,de GER,GK,Gladbach,Bundesliga,0.7,0,0,0,0,0,,,-1.8,25.0
2025,2425,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,La Liga,6.8,11,9,5,28,43,81.8,51.4,,
2025,2425,Ayanda Sishuba,be BEL,FW,Rennes,Ligue 1,0.0,0,0,0,0,0,100.0,,,
2025,2425,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,Ligue 1,9.1,9,2,7,13,12,40.0,38.2,,
2025,2425,Ibrahima Sissoko,ml MLI,MF,Bochum,Bundesliga,29.0,44,36,28,61,105,53.3,58.5,,
2025,2425,Niama Sissoko,ml MLI,"FW,MF",Reims,Ligue 1,0.5,0,0,1,0,1,,25.0,,
2025,2425,Antonio Sivera,es ESP,GK,Alavés,La Liga,31.2,1,0,1,20,1,100.0,83.3,2.0,73.2
2025,2425,Tim Skarke,de GER,"FW,MF",Union Berlin,Bundesliga,12.9,11,5,15,17,25,52.6,20.0,,
2025,2425,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,Bundesliga,24.8,22,31,20,45,105,40.9,50.0,,
2025,2425,Oliver Skipp,eng ENG,MF,Leicester City,Premier League,12.5,4,11,12,11,35,60.0,66.7,,
2025,2425,Leo Skiri Østigård,no NOR,DF,Rennes,Ligue 1,13.6,18,15,6,81,50,68.2,70.1,,
2025,2425,Leo Skiri Østigård,no NOR,DF,Hoffenheim,Bundesliga,10.3,7,9,2,111,51,66.7,65.2,,
2025,2425,Łukasz Skorupski,pl POL,GK,Bologna,Serie A,26.3,0,0,0,13,0,33.3,66.7,-2.3,61.0
2025,2425,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,Bundesliga,5.9,6,2,6,12,22,100.0,50.0,,
2025,2425,Robert Skov,dk DEN,"DF,MF",Union Berlin,Bundesliga,9.5,11,8,10,9,36,50.0,50.0,,
2025,2425,Milan Škriniar,sk SVK,DF,Paris S-G,Ligue 1,4.2,5,3,0,16,20,100.0,58.3,,
2025,2425,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,Bundesliga,14.7,6,11,13,11,64,29.2,24.0,,
2025,2425,Naatan Skyttä,fi FIN,FW,Toulouse,Ligue 1,0.1,0,0,0,0,0,,,,
2025,2425,William Smallbone,ie IRL,MF,Southampton,Premier League,7.7,13,2,8,14,27,31.8,40.0,,
2025,2425,Adam Smith,eng ENG,DF,Bournemouth,Premier League,17.7,12,15,15,49,49,51.9,48.3,,
2025,2425,Eric Smith,se SWE,"DF,MF",St. Pauli,Bundesliga,31.4,29,37,7,104,118,57.5,44.8,,
2025,2425,Justin Smith,ca CAN,MF,Espanyol,La Liga,2.3,3,4,1,3,6,66.7,100.0,,
2025,2425,Emile Smith Rowe,eng ENG,MF,Fulham,Premier League,22.7,18,11,18,16,126,33.3,23.1,,
2025,2425,Ivan Smolčić,hr CRO,DF,Como,Serie A,7.0,9,10,4,24,23,69.2,52.4,,
2025,2425,Eduard Sobol,ua UKR,DF,Strasbourg,Ligue 1,1.1,0,2,1,14,3,0.0,50.0,,
2025,2425,Simon Sohm,ch SUI,MF,Parma,Serie A,33.2,17,26,14,36,140,45.7,50.0,,
2025,2425,Alex Sola,es ESP,"MF,FW",Getafe,La Liga,11.4,14,7,10,11,23,36.0,39.1,,
2025,2425,Arnau Solà,es ESP,MF,Villarreal,La Liga,0.1,0,0,0,0,0,0.0,,,
2025,2425,Dominic Solanke,eng ENG,FW,Tottenham,Premier League,24.5,11,1,15,23,47,25.0,43.4,,
