award_year,season,player,nationality,position,squad,league,nineties,tackles_won,interceptions,blocks,clearances,prog_passes,tackle_pct,aerial_win_pct,psxg_net,save_pct
2024,2324,Jamal Musiala,GER,"MF,FW",Bayern Munich,Bundesliga,19.5,25,16,25,5,100.0,38.9,38.9,,
2024,2324,Thomas Müller,GER,"MF,FW",Bayern Munich,Bundesliga,18.4,16,3,22,6,82.0,37.1,54.5,,
2024,2324,Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,19.6,21,19,19,56,137.0,51.7,62.7,,
2024,2324,Konrad Laimer,AUT,"DF,MF",Bayern Munich,Bundesliga,19.7,36,18,42,13,127.0,42.3,38.7,,
2024,2324,Matthijs de Ligt,NED,DF,Bayern Munich,Bundesliga,15.4,12,19,14,52,98.0,54.5,59.4,,
2024,2324,Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,13.3,21,20,14,27,103.0,61.9,47.5,,
2024,2324,Kingsley Coman,FRA,FW,Bayern Munich,Bundesliga,12.4,7,2,15,5,72.0,52.9,54.5,,
2024,2324,Aleksandar Pavlovic,GER,MF,Bayern Munich,Bundesliga,13.6,16,17,13,12,105.0,51.5,43.5,,
2024,2324,Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,Bundesliga,13.2,16,15,7,5,86.0,60.0,28.6,,
2024,2324,Eric Dier,ENG,DF,Bayern Munich,Bundesliga,13.0,8,10,20,48,53.0,83.3,69.4,,
2024,2324,Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,11.0,0,0,0,3,0.0,100.0,100.0,-0.2,64.5
2024,2324,Eric Maxim Choupo-Moting,CMR,"MF,FW",Bayern Munich,Bundesliga,8.0,12,7,5,7,21.0,42.9,62.5,,
2024,2324,Mathys Tel,FRA,"FW,MF",Bayern Munich,Bundesliga,11.7,2,6,11,6,27.0,66.7,51.9,,
2024,2324,Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,4.8,5,3,5,2,23.0,15.4,60.0,,
2024,2324,Bryan Zaragoza,ESP,"FW,MF",Bayern Munich,Bundesliga,2.0,4,2,0,0,9.0,100.0,100.0,,
2024,2324,Lovro Zvonarek,CRO,"FW,MF",Bayern Munich,Bundesliga,1.8,0,0,3,2,7.0,0.0,28.6,,
2024,2324,Sacha Boey,FRA,DF,Bayern Munich,Bundesliga,1.2,0,1,1,2,5.0,50.0,33.3,,
2024,2324,Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,1.2,0,0,3,1,2.0,100.0,50.0,,
2024,2324,Frans Krätzig,GER,DF,Bayern Munich,Bundesliga,0.6,0,0,0,0,7.0,50.0,0.0,,
2024,2324,Matteo Perez Vinlöf,SWE,FW,Bayern Munich,Bundesliga,0.2,0,1,0,0,0.0,0.0,0.0,,
2024,2324,Ryan Gravenberch,NED,FW,Bayern Munich,Bundesliga,0.1,0,0,0,0,1.0,0.0,0.0,,
2024,2324,Jonathan Asp Jensen,DEN,FW,Bayern Munich,Bundesliga,0.0,0,0,0,1,0.0,0.0,0.0,,
2024,2324,Loïs Openda,BEL,FW,RB Leipzig,Bundesliga,30.0,3,5,19,14,45.0,0.0,41.5,,
2024,2324,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,29.5,17,16,23,4,187.0,48.4,52.8,,
2024,2324,David Raum,GER,DF,RB Leipzig,Bundesliga,30.4,35,27,51,82,131.0,58.6,57.4,,
2024,2324,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,27.5,50,19,41,27,230.0,39.6,56.1,,
2024,2324,Benjamin Henrichs,GER,DF,RB Leipzig,Bundesliga,28.1,39,33,49,37,124.0,46.6,51.1,,
2024,2324,Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,24.3,12,12,35,94,107.0,83.3,54.2,,
2024,2324,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,23.8,29,29,36,69,106.0,72.7,62.5,,
2024,2324,Janis Blaswich,GER,GK,RB Leipzig,Bundesliga,21.0,1,0,0,7,3.0,0.0,77.8,-4.7,65.8
2024,2324,Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,17.0,27,21,28,37,97.0,56.1,65.4,,
2024,2324,Willi Orban,HUN,DF,RB Leipzig,Bundesliga,17.6,12,16,22,76,97.0,50.0,65.9,,
2024,2324,Benjamin Šeško,SVN,FW,RB Leipzig,Bundesliga,17.0,5,3,23,27,22.0,22.2,56.7,,
2024,2324,Dani Olmo,ESP,MF,RB Leipzig,Bundesliga,16.1,18,13,7,12,68.0,45.5,36.7,,
2024,2324,Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,16.0,10,13,25,64,90.0,30.8,33.3,,
2024,2324,Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,15.1,8,11,19,14,88.0,47.6,23.1,,
2024,2324,Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,13.0,0,0,0,8,1.0,0.0,100.0,2.3,78.0
2024,2324,Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,13.5,8,4,13,15,16.0,28.6,35.8,,
2024,2324,Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,Bundesliga,12.9,13,5,20,14,47.0,36.8,40.8,,
2024,2324,Nicolas Seiwald,AUT,MF,RB Leipzig,Bundesliga,8.0,18,8,12,15,33.0,64.0,42.9,,
2024,2324,Emil Forsberg,SWE,"MF,FW",RB Leipzig,Bundesliga,5.2,3,0,7,5,22.0,41.7,40.0,,
2024,2324,Elif Elmas,MKD,"MF,FW",RB Leipzig,Bundesliga,3.0,6,1,5,2,9.0,75.0,0.0,,
2024,2324,Timo Werner,GER,"FW,MF",RB Leipzig,Bundesliga,2.3,1,1,1,0,6.0,0.0,0.0,,
2024,2324,Fabio Carvalho,POR,MF,RB Leipzig,Bundesliga,1.8,1,0,8,1,9.0,33.3,40.0,,
2024,2324,Christopher Lenz,GER,"DF,MF",RB Leipzig,Bundesliga,0.5,1,2,0,2,2.0,100.0,66.7,,
2024,2324,El Chadaille Bitshiabu,FRA,"DF,MF",RB Leipzig,Bundesliga,0.4,0,1,0,4,1.0,0.0,0.0,,
2024,2324,Nuha Jatta,GAM,FW,RB Leipzig,Bundesliga,0.0,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Jonathan Norbye,NOR,MF,RB Leipzig,Bundesliga,0.0,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,31.8,50,45,52,101,186.0,63.1,58.6,,
2024,2324,Gregor Kobel,SUI,GK,Dortmund,Bundesliga,26.3,0,0,0,11,0.0,0.0,100.0,3.8,75.4
2024,2324,Niclas Füllkrug,GER,FW,Dortmund,Bundesliga,24.6,2,2,17,25,49.0,25.0,39.2,,
2024,2324,Julian Brandt,GER,"MF,FW",Dortmund,Bundesliga,24.7,14,8,20,18,116.0,37.0,24.3,,
2024,2324,Marcel Sabitzer,AUT,MF,Dortmund,Bundesliga,21.8,24,12,31,34,111.0,54.8,23.1,,
2024,2324,Emre Can,GER,"MF,DF",Dortmund,Bundesliga,21.7,45,22,30,41,110.0,58.3,58.0,,
2024,2324,Donyell Malen,NED,"FW,MF",Dortmund,Bundesliga,19.8,7,2,11,8,57.0,33.3,26.9,,
2024,2324,Julian Ryerson,NOR,DF,Dortmund,Bundesliga,19.6,23,10,31,35,64.0,57.4,40.0,,
2024,2324,Mats Hummels,GER,DF,Dortmund,Bundesliga,17.6,34,33,33,82,82.0,56.6,61.3,,
2024,2324,Marco Reus,GER,"MF,FW",Dortmund,Bundesliga,17.8,25,5,17,18,64.0,44.4,41.9,,
2024,2324,Ian Maatsen,NED,DF,Dortmund,Bundesliga,14.0,22,13,22,26,80.0,53.3,18.2,,
2024,2324,Niklas Süle,GER,DF,Dortmund,Bundesliga,16.8,10,25,25,58,83.0,68.8,61.1,,
2024,2324,Jamie Bynoe-Gittens,ENG,"FW,MF",Dortmund,Bundesliga,11.8,7,4,11,7,26.0,11.8,28.6,,
2024,2324,Salih Özcan,TUR,MF,Dortmund,Bundesliga,13.2,12,17,28,18,57.0,55.6,51.6,,
2024,2324,Marius Wolf,GER,DF,Dortmund,Bundesliga,13.0,12,8,12,20,59.0,47.8,42.9,,
2024,2324,Ramy Bensebaini,ALG,DF,Dortmund,Bundesliga,11.5,21,16,22,37,75.0,70.6,58.1,,
2024,2324,Jadon Sancho,ENG,"FW,MF",Dortmund,Bundesliga,10.5,4,4,11,6,62.0,0.0,50.0,,
2024,2324,Felix Nmecha,GER,MF,Dortmund,Bundesliga,11.3,13,11,18,19,45.0,50.0,71.4,,
2024,2324,Karim Adeyemi,GER,"FW,MF",Dortmund,Bundesliga,10.1,14,3,11,5,26.0,40.0,60.9,,
2024,2324,Alexander Meyer,GER,GK,Dortmund,Bundesliga,7.7,1,0,0,2,1.0,100.0,0.0,-0.2,66.7
2024,2324,Thomas Meunier,BEL,DF,Dortmund,Bundesliga,6.5,1,4,8,22,33.0,23.1,53.8,,
2024,2324,Sébastien Haller,CIV,FW,Dortmund,Bundesliga,4.4,0,0,4,7,11.0,100.0,47.5,,
2024,2324,Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,6.9,1,2,4,4,15.0,42.9,37.5,,
2024,2324,Mateu Morey,ESP,DF,Dortmund,Bundesliga,1.2,2,1,3,3,6.0,50.0,50.0,,
2024,2324,Gio Reyna,USA,"MF,FW",Dortmund,Bundesliga,3.1,6,2,5,5,20.0,40.0,44.4,,
2024,2324,Antonios Papadopoulos,GER,DF,Dortmund,Bundesliga,1.3,3,2,3,7,1.0,85.7,55.6,,
2024,2324,Kjell-Arik Wätjen,GER,"MF,FW",Dortmund,Bundesliga,1.2,2,0,1,3,8.0,40.0,0.0,,
2024,2324,Ole Pohlmann,GER,MF,Dortmund,Bundesliga,0.6,0,0,0,1,0.0,50.0,100.0,,
2024,2324,Samuel Bamba,GER,FW,Dortmund,Bundesliga,0.5,1,0,0,1,2.0,50.0,0.0,,
2024,2324,Hendry Blank,GER,DF,Dortmund,Bundesliga,0.5,0,0,1,4,1.0,100.0,50.0,,
2024,2324,Julien Duranville,BEL,"FW,MF",Dortmund,Bundesliga,0.1,0,0,0,0,0.0,100.0,100.0,,
2024,2324,Thorgan Hazard,BEL,DF,Dortmund,Bundesliga,0.1,0,0,0,0,2.0,0.0,0.0,,
2024,2324,Willian Pacho,ECU,DF,Eint Frankfurt,Bundesliga,33.0,37,47,51,152,148.0,58.5,52.9,,
2024,2324,Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,32.0,0,1,0,9,1.0,0.0,88.9,0.3,71.5
2024,2324,Robin Koch,GER,DF,Eint Frankfurt,Bundesliga,30.4,23,32,33,136,116.0,63.0,61.5,,
2024,2324,Tuta,BRA,DF,Eint Frankfurt,Bundesliga,28.9,33,36,29,99,138.0,66.1,54.7,,
2024,2324,Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,25.6,11,11,13,7,60.0,37.5,48.2,,
2024,2324,Junior Dina Ebimbe,FRA,"MF,DF",Eint Frankfurt,Bundesliga,21.7,29,9,28,39,79.0,43.9,56.2,,
2024,2324,Ellyes Skhiri,TUN,MF,Eint Frankfurt,Bundesliga,24.1,24,39,33,47,110.0,52.8,55.4,,
2024,2324,Ansgar Knauff,GER,"MF,DF",Eint Frankfurt,Bundesliga,23.4,26,20,40,15,57.0,54.8,34.8,,
2024,2324,Mario Götze,GER,MF,Eint Frankfurt,Bundesliga,23.0,34,14,19,10,115.0,45.2,38.1,,
2024,2324,Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,Bundesliga,21.2,17,5,37,19,86.0,44.4,15.2,,
2024,2324,Hugo Larsson,SWE,MF,Eint Frankfurt,Bundesliga,21.0,18,29,34,30,68.0,53.6,32.1,,
2024,2324,Aurélio Buta,POR,"DF,MF",Eint Frankfurt,Bundesliga,19.4,25,15,24,36,90.0,55.3,59.2,,
2024,2324,Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,15.0,17,7,18,18,63.0,73.1,42.9,,
2024,2324,Niels Nkounkou,FRA,"DF,MF",Eint Frankfurt,Bundesliga,14.5,30,16,30,30,61.0,45.3,38.6,,
2024,2324,Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,8.0,7,2,10,4,9.0,66.7,34.1,,
2024,2324,Sasa Kalajdzic,AUT,FW,Eint Frankfurt,Bundesliga,3.6,2,2,2,6,8.0,0.0,45.0,,
2024,2324,Donny van de Beek,NED,"MF,FW",Eint Frankfurt,Bundesliga,4.0,3,3,5,1,10.0,42.9,44.4,,
2024,2324,Hrvoje Smolčić,CRO,DF,Eint Frankfurt,Bundesliga,3.9,3,6,3,23,14.0,80.0,53.8,,
2024,2324,Jessic Ngankam,GER,FW,Eint Frankfurt,Bundesliga,3.1,2,0,0,1,1.0,0.0,17.6,,
2024,2324,Makoto Hasebe,JPN,"DF,MF",Eint Frankfurt,Bundesliga,2.4,2,2,2,5,10.0,50.0,57.1,,
2024,2324,Jens Grahl,GER,GK,Eint Frankfurt,Bundesliga,2.0,0,0,0,3,0.0,0.0,100.0,-0.6,77.8
2024,2324,Randal Kolo Muani,FRA,FW,Eint Frankfurt,Bundesliga,1.7,0,0,0,1,3.0,0.0,44.4,,
2024,2324,Kristijan Jakić,CRO,"MF,FW",Eint Frankfurt,Bundesliga,2.2,3,2,1,2,11.0,33.3,62.5,,
2024,2324,Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,Bundesliga,2.0,1,1,2,1,3.0,25.0,20.0,,
2024,2324,Paxten Aaronson,USA,MF,Eint Frankfurt,Bundesliga,1.1,2,0,2,0,5.0,100.0,100.0,,
2024,2324,Nnamdi Collins,GER,DF,Eint Frankfurt,Bundesliga,1.0,0,2,0,4,13.0,0.0,0.0,,
2024,2324,Jesper Lindstrøm,DEN,FW,Eint Frankfurt,Bundesliga,0.9,1,0,0,0,1.0,0.0,0.0,,
2024,2324,Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,0.7,4,1,0,1,11.0,66.7,40.0,,
2024,2324,Jens Petter Hauge,NOR,"MF,FW",Eint Frankfurt,Bundesliga,1.6,1,0,5,1,6.0,28.6,25.0,,
2024,2324,Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,Bundesliga,0.8,3,0,0,2,2.0,66.7,50.0,,
2024,2324,Elias Baum,GER,"DF,MF",Eint Frankfurt,Bundesliga,0.3,0,0,3,1,0.0,0.0,0.0,,
2024,2324,Timothy Chandler,USA,"MF,DF",Eint Frankfurt,Bundesliga,0.2,0,0,0,0,5.0,0.0,66.7,,
2024,2324,Christopher Lenz,GER,DF,Eint Frankfurt,Bundesliga,0.1,1,0,0,1,1.0,100.0,0.0,,
2024,2324,Marko Mladenović,SRB,MF,Eint Frankfurt,Bundesliga,0.1,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,34.0,1,0,0,19,1.0,50.0,80.0,3.6,69.7
2024,2324,Maximilian Beier,GER,"FW,MF",Hoffenheim,Bundesliga,26.9,12,9,21,12,30.0,21.1,33.3,,
2024,2324,Pavel Kadeřábek,CZE,"DF,FW",Hoffenheim,Bundesliga,26.8,19,23,22,68,88.0,45.0,49.2,,
2024,2324,Ozan Kabak,TUR,DF,Hoffenheim,Bundesliga,25.4,35,46,43,106,110.0,57.6,59.1,,
2024,2324,Grischa Prömel,GER,MF,Hoffenheim,Bundesliga,23.8,18,22,22,36,96.0,43.8,41.0,,
2024,2324,Anton Stach,GER,MF,Hoffenheim,Bundesliga,25.8,42,72,38,67,143.0,52.4,65.8,,
2024,2324,Florian Grillitsch,AUT,"DF,MF",Hoffenheim,Bundesliga,25.5,28,52,41,90,152.0,40.7,52.3,,
2024,2324,Andrej Kramarić,CRO,"MF,FW",Hoffenheim,Bundesliga,24.4,2,10,14,12,119.0,46.2,40.9,,
2024,2324,Wout Weghorst,NED,FW,Hoffenheim,Bundesliga,22.0,6,6,25,24,57.0,60.0,46.4,,
2024,2324,John Brooks,USA,DF,Hoffenheim,Bundesliga,17.1,15,27,29,109,61.0,50.0,68.2,,
2024,2324,Ihlas Bebou,TOG,"FW,DF",Hoffenheim,Bundesliga,18.2,12,14,13,15,38.0,50.0,41.6,,
2024,2324,Marius Bülter,GER,"DF,FW",Hoffenheim,Bundesliga,15.0,11,10,17,20,60.0,52.2,43.6,,
2024,2324,Kevin Vogt,GER,DF,Hoffenheim,Bundesliga,14.7,10,9,16,54,84.0,61.5,58.3,,
2024,2324,Robert Skov,DEN,"DF,FW",Hoffenheim,Bundesliga,14.0,16,10,17,23,71.0,47.2,59.1,,
2024,2324,Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,11.2,12,6,11,12,46.0,31.6,16.7,,
2024,2324,Kevin Akpoguma,NGA,DF,Hoffenheim,Bundesliga,12.2,18,18,28,32,55.0,74.3,54.3,,
2024,2324,Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,7.0,10,8,13,33,37.0,58.6,57.1,,
2024,2324,Tim Drexler,GER,DF,Hoffenheim,Bundesliga,6.4,9,8,12,14,12.0,47.1,17.6,,
2024,2324,Finn Ole Becker,GER,MF,Hoffenheim,Bundesliga,6.7,9,1,9,10,36.0,23.5,35.7,,
2024,2324,David Jurásek,CZE,DF,Hoffenheim,Bundesliga,5.5,11,3,7,22,12.0,41.2,62.5,,
2024,2324,Attila Szalai,HUN,DF,Hoffenheim,Bundesliga,3.2,1,1,6,7,13.0,25.0,50.0,,
2024,2324,Tom Bischof,GER,"MF,FW",Hoffenheim,Bundesliga,2.0,4,1,3,2,18.0,22.2,50.0,,
2024,2324,Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,0.9,0,0,2,3,7.0,0.0,100.0,,
2024,2324,Mergim Berisha,GER,FW,Hoffenheim,Bundesliga,1.6,0,0,2,0,3.0,0.0,18.2,,
2024,2324,Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,0.7,0,0,1,0,3.0,0.0,50.0,,
2024,2324,Julian Justvan,GER,"FW,MF",Hoffenheim,Bundesliga,0.5,0,0,1,0,5.0,50.0,0.0,,
2024,2324,Bambasé Conté,GER,"MF,FW",Hoffenheim,Bundesliga,0.5,3,0,0,0,2.0,100.0,50.0,,
2024,2324,Max Moerstedt,GER,"DF,FW",Hoffenheim,Bundesliga,0.1,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Kasim Nuhu,GHA,DF,Hoffenheim,Bundesliga,0.1,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,0.0,0,1,0,0,0.0,0.0,0.0,,
2024,2324,Patrick Mainka,GER,DF,Heidenheim,Bundesliga,34.0,49,49,66,158,122.0,51.4,58.6,,
2024,2324,Kevin Müller,GER,GK,Heidenheim,Bundesliga,34.0,0,0,0,6,0.0,60.0,80.0,1.6,72.4
2024,2324,Tim Kleindienst,GER,FW,Heidenheim,Bundesliga,31.9,12,12,32,58,73.0,28.0,60.5,,
2024,2324,Eren Dinkçi,GER,"FW,MF",Heidenheim,Bundesliga,29.4,18,12,40,21,89.0,39.6,31.4,,
2024,2324,Jonas Föhrenbach,GER,DF,Heidenheim,Bundesliga,31.0,24,31,34,70,96.0,52.8,62.7,,
2024,2324,Jan-Niklas Beste,GER,"FW,MF",Heidenheim,Bundesliga,28.9,49,18,48,31,57.0,50.9,28.6,,
2024,2324,Omar Traoré,GER,DF,Heidenheim,Bundesliga,27.5,33,40,32,54,78.0,57.1,44.1,,
2024,2324,Lennard Maloney,USA,MF,Heidenheim,Bundesliga,25.4,26,25,33,88,62.0,42.4,57.8,,
2024,2324,Benedikt Gimber,GER,DF,Heidenheim,Bundesliga,22.5,24,16,27,101,25.0,54.3,53.9,,
2024,2324,Jan Schöppner,GER,MF,Heidenheim,Bundesliga,22.2,26,26,37,57,72.0,50.0,50.0,,
2024,2324,Marvin Pieringer,GER,"MF,FW",Heidenheim,Bundesliga,16.8,12,12,28,21,41.0,40.0,51.7,,
2024,2324,Norman Theuerkauf,GER,"MF,DF",Heidenheim,Bundesliga,14.0,16,14,16,21,46.0,59.1,54.5,,
2024,2324,Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,10.8,13,4,17,15,29.0,37.5,40.9,,
2024,2324,Tim Siersleben,GER,DF,Heidenheim,Bundesliga,10.1,11,21,16,29,48.0,40.0,54.2,,
2024,2324,Kevin Sessa,GER,"MF,FW",Heidenheim,Bundesliga,11.2,10,4,12,17,51.0,43.8,46.7,,
2024,2324,Nikola Dovedan,AUT,"MF,FW",Heidenheim,Bundesliga,7.3,9,1,9,3,22.0,20.0,19.4,,
2024,2324,Marnon Busch,GER,DF,Heidenheim,Bundesliga,6.6,9,10,9,12,34.0,58.3,34.8,,
2024,2324,Denis Thomalla,GER,"MF,FW",Heidenheim,Bundesliga,5.0,6,4,3,13,22.0,45.5,52.9,,
2024,2324,Florian Pick,GER,"MF,FW",Heidenheim,Bundesliga,3.6,4,2,2,2,12.0,66.7,50.0,,
2024,2324,Stefan Schimmer,GER,"MF,FW",Heidenheim,Bundesliga,1.7,1,1,2,6,2.0,0.0,39.1,,
2024,2324,Christian Kühlwetter,GER,MF,Heidenheim,Bundesliga,0.1,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Thomas Keller,GER,"MF,FW",Heidenheim,Bundesliga,0.0,0,0,0,0,2.0,0.0,0.0,,
2024,2324,Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,30.0,3,4,2,25,88.0,42.9,33.3,,
2024,2324,Mitchell Weiser,GER,"DF,MF",Werder Bremen,Bundesliga,29.3,38,20,36,43,111.0,58.5,36.5,,
2024,2324,Romano Schmid,AUT,"MF,FW",Werder Bremen,Bundesliga,28.9,20,11,36,17,144.0,30.4,32.4,,
2024,2324,Anthony Jung,GER,DF,Werder Bremen,Bundesliga,28.7,23,24,39,102,107.0,54.5,62.9,,
2024,2324,Michael Zetterer,GER,GK,Werder Bremen,Bundesliga,27.0,1,0,0,7,3.0,100.0,81.3,5.0,74.2
2024,2324,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,25.9,22,23,42,55,85.0,36.0,64.9,,
2024,2324,Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,24.4,32,35,45,129,59.0,75.0,49.4,,
2024,2324,Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,21.3,15,17,31,57,89.0,51.6,46.3,,
2024,2324,Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,20.0,38,41,41,56,66.0,42.9,29.3,,
2024,2324,Felix Agu,GER,"DF,MF",Werder Bremen,Bundesliga,17.9,29,13,27,41,32.0,70.7,38.5,,
2024,2324,Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,17.5,18,13,18,6,85.0,38.5,27.3,,
2024,2324,Olivier Deman,BEL,DF,Werder Bremen,Bundesliga,15.2,15,14,24,49,40.0,47.4,47.1,,
2024,2324,Nick Woltemade,GER,"FW,MF",Werder Bremen,Bundesliga,13.2,23,5,12,17,43.0,71.4,39.4,,
2024,2324,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,12.1,15,19,14,61,37.0,66.7,55.8,,
2024,2324,Rafael Borré,COL,FW,Werder Bremen,Bundesliga,11.0,7,2,8,10,28.0,31.3,45.6,,
2024,2324,Justin Njinmah,GER,FW,Werder Bremen,Bundesliga,11.3,1,2,9,6,13.0,33.3,34.8,,
2024,2324,Christian Groß,GER,"DF,MF",Werder Bremen,Bundesliga,8.9,16,13,17,28,46.0,44.0,36.4,,
2024,2324,Jiří Pavlenka,CZE,GK,Werder Bremen,Bundesliga,7.0,0,0,0,2,0.0,0.0,100.0,-3.9,60.5
2024,2324,Amos Pieper,GER,DF,Werder Bremen,Bundesliga,6.6,11,9,12,36,24.0,53.8,65.0,,
2024,2324,Julián Malatini,ARG,DF,Werder Bremen,Bundesliga,6.7,13,13,8,26,27.0,66.7,47.4,,
2024,2324,Dawid Kownacki,POL,FW,Werder Bremen,Bundesliga,4.2,1,0,3,1,10.0,25.0,50.0,,
2024,2324,Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,2.0,1,0,2,1,9.0,100.0,52.2,,
2024,2324,Skelly Alvero,FRA,MF,Werder Bremen,Bundesliga,1.4,4,1,3,1,9.0,100.0,85.7,,
2024,2324,Naby Keïta,GUI,"MF,DF",Werder Bremen,Bundesliga,1.2,1,2,2,1,13.0,0.0,0.0,,
2024,2324,Nicolai Rapp,GER,DF,Werder Bremen,Bundesliga,0.8,2,2,2,8,2.0,100.0,100.0,,
2024,2324,Oliver Burke,SCO,FW,Werder Bremen,Bundesliga,0.4,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Isak Hansen-Aarøen,NOR,MF,Werder Bremen,Bundesliga,0.3,0,1,1,0,2.0,0.0,0.0,,
2024,2324,Leon Opitz,GER,"FW,DF",Werder Bremen,Bundesliga,0.2,2,0,0,0,0.0,66.7,0.0,,
2024,2324,Ilia Gruev,BUL,MF,Werder Bremen,Bundesliga,0.0,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Joel Imasuen,USA,FW,Werder Bremen,Bundesliga,0.0,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Noah Atubolu,GER,GK,Freiburg,Bundesliga,34.0,0,0,0,8,1.0,0.0,100.0,-7.0,65.2
2024,2324,Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,32.4,24,28,53,40,162.0,41.7,54.3,,
2024,2324,Vincenzo Grifo,ITA,"MF,FW",Freiburg,Bundesliga,25.8,20,15,22,20,115.0,45.2,37.5,,
2024,2324,Nicolas Höfler,GER,MF,Freiburg,Bundesliga,25.9,40,31,30,45,94.0,44.9,50.5,,
2024,2324,Lucas Höler,GER,"FW,MF",Freiburg,Bundesliga,25.6,24,15,19,35,49.0,17.4,44.0,,
2024,2324,Ritsu Doan,JPN,"DF,MF",Freiburg,Bundesliga,25.0,27,9,30,29,78.0,58.3,42.9,,
2024,2324,Manuel Gulde,GER,DF,Freiburg,Bundesliga,22.7,23,25,24,82,74.0,73.9,59.8,,
2024,2324,Matthias Ginter,GER,DF,Freiburg,Bundesliga,21.3,15,16,40,93,136.0,55.2,63.3,,
2024,2324,Lukas Kübler,GER,DF,Freiburg,Bundesliga,20.5,24,37,36,57,70.0,61.9,58.3,,
2024,2324,Roland Sallai,HUN,"MF,FW",Freiburg,Bundesliga,20.4,10,6,21,23,41.0,40.0,38.7,,
2024,2324,Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,20.1,19,22,33,64,70.0,61.9,46.4,,
2024,2324,Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,18.7,12,9,17,27,48.0,14.3,49.5,,
2024,2324,Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,16.4,13,9,27,22,38.0,38.1,40.4,,
2024,2324,Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,14.1,13,14,18,51,53.0,56.5,70.2,,
2024,2324,Christian Günter,GER,DF,Freiburg,Bundesliga,11.8,12,2,9,16,23.0,38.9,33.3,,
2024,2324,Yannik Keitel,GER,"DF,MF",Freiburg,Bundesliga,10.2,15,12,17,44,48.0,66.7,57.5,,
2024,2324,Jordy Makengo,FRA,DF,Freiburg,Bundesliga,11.4,11,11,16,37,52.0,60.0,53.1,,
2024,2324,Noah Weißhaupt,GER,"DF,FW",Freiburg,Bundesliga,8.4,4,8,8,12,26.0,45.5,23.1,,
2024,2324,Maximilian Philipp,GER,"FW,MF",Freiburg,Bundesliga,3.6,5,1,7,3,6.0,16.7,33.3,,
2024,2324,Junior Adamu,AUT,"FW,MF",Freiburg,Bundesliga,1.2,1,0,1,2,1.0,50.0,45.5,,
